id,name,host_id,host_name,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
4313136,Superb Victorian home - Didsbury,19163709,Kerstin,Didsbury East,53.41900551648575,-2.226018203391293,Entire home/apt,375,2,13,2016-04-05,0.76,3,322
4290786,Didsbury-large double elegant home,19163709,Kerstin,Didsbury East,53.41840149192136,-2.225430227787471,Private room,40,1,11,2016-01-25,0.60,3,275
4420289,Didsbury Village location,19163709,Kerstin,Didsbury East,53.4191139286631,-2.2266817945278268,Private room,40,1,3,2016-02-28,0.17,3,286
6775913,Small Bedroom(females only)Didsbury,32812230,Sheila,Didsbury East,53.4098584431044,-2.2235753730202776,Private room,25,7,1,2015-08-09,0.12,1,365
8733303,"Homely, Spacious Didsbury Apartment",24296572,Sophie,Didsbury East,53.41084126494076,-2.2222158873200146,Private room,33,1,17,2016-04-02,2.79,1,68
1113620,Spacious Apartment near Parrs Wood,6100874,Alan And Sharon,Didsbury East,53.41113926405669,-2.2151227562790963,Entire home/apt,75,7,4,2016-01-07,0.20,3,309
11348018,Spectacular Didsbury Village Home,1700712,Adam,Didsbury East,53.4151160437162,-2.2317904550378778,Entire home/apt,74,3,0,,,2,107
3992153,Didsbury Village apartment,4504436,Tori,Didsbury East,53.41646350146186,-2.2310380775039484,Entire home/apt,175,3,1,2014-12-30,0.06,2,268
10803397,Modernized House Didsbury Village,8976104,Nuno,Didsbury East,53.41803984112902,-2.229199338688307,Entire home/apt,180,3,0,,,1,365
6474741,Lovely self-contained 1 bed flat,33825442,John + Janthakon,Didsbury East,53.41078647102475,-2.2208805860487293,Entire home/apt,55,3,14,2016-02-29,1.56,1,349
1216654,Peaceful Double room in Didsbury,1984186,Joanne,Didsbury East,53.425206134515896,-2.228813379822886,Private room,32,1,52,2016-03-16,1.51,1,356
10102930,"Great Room in Didsbury, Manchester",45386310,Vasilij,Didsbury East,53.40755644799205,-2.219346932328107,Private room,38,1,0,,,1,0
7871515,1 or 2 double rooms near Christies,41485873,Enrique,Didsbury East,53.424336376145725,-2.2266573812853365,Private room,30,1,0,,,1,26
5247804,Beautiful Family Home,7691062,Jo,Didsbury East,53.411578993938065,-2.2242340051651674,Private room,40,3,5,2015-12-13,0.38,1,311
263758,Double room next to lovely park,1243233,John,Didsbury East,53.42675204101169,-2.2184351503797837,Private room,28,2,14,2016-02-29,0.30,4,284
3787699,Small double Bedroom with breakfast,17669919,Roy,Didsbury East,53.426979281716555,-2.2181543438527878,Private room,22,2,26,2016-04-01,1.31,2,346
3524701,Double room next to lovely park,1243233,John,Didsbury East,53.425368273289536,-2.2202036768815097,Private room,40,1,8,2016-03-13,0.38,4,329
5590149,Studio apartment Didsbury,3956480,Svetlana,Didsbury East,53.42064434056977,-2.2250515695989734,Entire home/apt,35,1,97,2016-04-09,7.33,1,258
3509448,Double Bedroom with breakfast,17669919,Roy,Didsbury East,53.421981890071514,-2.221547400352777,Private room,29,2,10,2015-06-07,0.49,2,346
7842083,Double Bedroom in Didsbury Village,9637996,Dave,Didsbury East,53.416224472894605,-2.231565298254016,Private room,32,1,2,2016-02-27,0.67,1,364
11558894,Cozy Twin Room in a Beautiful House,10888912,Iva,Longsight,53.45568530734212,-2.214128462124693,Private room,35,1,2,2016-03-31,2,6,41
11559538,Triple room on excellent location,10888912,Iva,Longsight,53.45564271792351,-2.2120072009401603,Private room,50,1,2,2016-03-20,2,6,18
6374786,Charming 2 bedroom terrace.,33205538,Perry,Longsight,53.45072537210439,-2.193275237407473,Entire home/apt,100,1,19,2016-04-10,2.24,1,83
11486743,Lovely Double Room in Guest House,10888912,Iva,Longsight,53.45669280842453,-2.2128938507373124,Private room,35,1,1,2016-03-06,0.81,6,15
4322246,whole 1B flat 1.5 miles south manch,21078070,Arif,Longsight,53.44906096990534,-2.195657327977938,Entire home/apt,58,1,54,2016-03-25,3.06,1,342
9957253,A double bed room,51166919,Shaifta,Longsight,53.45818212036683,-2.203834552852758,Private room,30,1,0,,,2,365
11518619,"Twin/ Family room, children welcome",51166919,Shaifta,Longsight,53.45887173508912,-2.2052119594860033,Private room,40,1,0,,,2,365
10460256,Fantastic Value Whole Flat,50445432,Robert,Longsight,53.45808550001085,-2.209780264288124,Entire home/apt,45,2,12,2016-03-29,4.14,1,137
12161172,Well presented double room -,45806587,Majid,Longsight,53.456788500961046,-2.215589519007576,Private room,85,2,0,,,1,365
12109529,spacious and equipped house,31456146,Daniel,Longsight,53.45578463490022,-2.2109669109615617,Private room,35,1,0,,,1,346
5813718,Spare Room ,22690453,Abdul,Longsight,53.45605404944801,-2.2111008614524414,Private room,53,1,5,2016-02-28,0.40,2,365
11566424,Beautiful Quadruple Room,10888912,Iva,Longsight,53.454982099377254,-2.2127594259316083,Private room,60,1,0,,,6,17
1343251,NICE 2 BEDROOM VICTORIA PARK. ,4274481,Bass,Longsight,53.4571771832258,-2.2137786851488257,Entire home/apt,75,1,2,2015-01-03,0.07,26,362
3321663,Bright Double Room near University,2719228,Carolina & James,Longsight,53.45674052558094,-2.2149909000443735,Private room,27,1,35,2016-02-03,1.74,2,41
9308821,Modern Victorian House M14,49980863,Colin,Longsight,53.45763196265352,-2.2123240148573613,Private room,45,2,5,2016-03-30,1.17,1,335
7060861,Cozy Double Room near University,2719228,Carolina & James,Longsight,53.455906995182815,-2.214954228192727,Private room,27,1,11,2015-09-17,1.23,2,42
11881663,Modern Quadruple Room,10888912,Iva,Longsight,53.45633889477212,-2.2142141490491345,Private room,60,1,0,,,6,19
11882351,Cozy Private Room in Manchester,10888912,Iva,Longsight,53.45542561813016,-2.212961987003311,Private room,60,1,1,2016-03-23,1,6,17
8146801,Unique City Centre Apmt with Park'g,10155718,Stephen,Bradford,53.47993841260866,-2.222904481795014,Entire home/apt,104,2,38,2016-03-20,5.62,2,314
8518624,3Bd basic City Ctr House (E ST),12088124,"Nick And Andrea, Just The Place",Bradford,53.48206750544479,-2.2140443764270437,Entire home/apt,80,1,15,2016-03-18,2.56,22,288
6682373,Spacious City room with en suite,15965360,Bianca,Bradford,53.478884032952514,-2.219339778383524,Private room,55,1,2,2015-08-30,0.24,1,0
11288635,City Double Room in Large Apt,1332701,Gillian,Bradford,53.48044289084287,-2.2178378480168264,Private room,25,1,1,2016-03-16,1,5,283
6936370,Near City Centre. Top Floor.,5596954,Ralf,Bradford,53.476103055551604,-2.2055171977426844,Private room,65,3,4,2015-11-07,0.47,1,363
11128353,Spacious City centre apartment,57831134,Kunal,Bradford,53.480910565093424,-2.2205203687689403,Entire home/apt,42,1,5,2016-03-30,3.66,1,0
10602576,Manchester City Islington Wharf,54709286,Kaled,Bradford,53.479889153917924,-2.223038728161455,Entire home/apt,80,1,4,2016-01-24,1.43,1,16
11255739,"Cosy DBL, Parking, near Piccadilly!",31203789,Annie,Bradford,53.47847262047227,-2.2055264754926425,Private room,31,1,3,2016-04-11,3,1,334
9149250,Quiet Room with a view Manchester,9055824,Rachel,Bradford,53.47614063663639,-2.171912352083958,Private room,18,1,17,2016-03-25,3.25,2,229
7839303,2 doubleroom modern city apartment,41298984,Sinead,Bradford,53.481441398806126,-2.219857680697815,Entire home/apt,140,1,10,2016-04-11,1.46,1,348
3773983,Double in Manchester City Centre,8455918,Ian,Bradford,53.48090146385313,-2.2239993385702848,Private room,42,2,12,2016-03-25,0.64,1,161
8355521,The Way Near City Centre,44041186,Emmanuel,Bradford,53.47748870101971,-2.2078003483878117,Entire home/apt,199,1,6,2016-03-29,0.95,2,322
11889175,Sunny room near to city center,12053688,Kevin,Bradford,53.478421919915235,-2.206076699692134,Private room,34,1,0,,,3,182
5850489,High Spec 2 Bed Apt Slps 4 mw3 (22),12088124,"Nick And Andrea, Just The Place",Bradford,53.48065917323783,-2.21964289035297,Entire home/apt,100,7,4,2016-03-18,0.32,22,323
5426892,P&O New Islington  Manchester,10330117,Paulina,Bradford,53.482436085917456,-2.218460803552393,Entire home/apt,80,6,2,2015-12-28,0.27,1,321
968898,Double Room CLOSE TO PICCADILLY,5289300,Mimi,Bradford,53.47545038901654,-2.1659735190884923,Private room,66,7,0,,,1,365
3851052,Stylish flat to rent in Manchester,19833211,Barry,Bradford,53.482145175341884,-2.2214049194175844,Entire home/apt,55,2,61,2016-03-27,3.38,1,179
11318188,Double room near to the city center,12053688,Kevin,Bradford,53.47667691226592,-2.2061679594161716,Private room,34,1,3,2016-03-20,2.37,3,338
11578162,lovley room near mancheter city,5758429,Mo,Bradford,53.4713510379104,-2.172969840850877,Private room,17,7,0,,,3,62
6914820,Luxury Mill Apartment City Centre,36240230,Corin Craig,Bradford,53.48126108128495,-2.2200556502872897,Entire home/apt,84,1,49,2016-04-05,5.05,1,349
5678518,2 Bed Semi New Build House ,11806713,Marvyn,Bradford,53.47756156525952,-2.202672677556142,Entire home/apt,63,2,29,2016-04-06,2.81,1,245
961840,Manchester City Iconic Building,5238453,Raj,Bradford,53.482406182034346,-2.221034809030036,Private room,60,1,57,2016-03-19,1.51,1,325
4753206,Duplex city centre apartment,21516442,Kelly,Bradford,53.47961804157229,-2.2210972968679203,Private room,47,3,1,2016-04-10,1,1,264
4094916,High Spec 2Bed City Apt Slps6 (mw2),12088124,"Nick And Andrea, Just The Place",Bradford,53.48102617828781,-2.219728343293736,Entire home/apt,100,1,30,2016-03-26,1.83,22,335
2528276,Machester City Centre Double Room ,12929805,Tommy,Bradford,53.481646703375546,-2.2183476640285216,Private room,35,2,11,2016-03-06,0.69,1,257
4873137,Huge City Centre Double Room,25068950,Olivia,Bradford,53.477087667420406,-2.2121270855092297,Private room,25,3,4,2016-03-30,1.22,2,134
10245001,Cheap City Centre Single Room!,25068950,Olivia,Bradford,53.477901854653275,-2.2123881317575087,Private room,17,2,6,2016-03-22,2.95,2,139
11018660,En-Suite Room In Beautiful Apt,1332701,Gillian,Bradford,53.480873765941396,-2.222277063212338,Private room,45,2,1,2016-02-22,0.60,5,277
6167129,Relaxing Apartment in City Centre,12094392,Andrew,Bradford,53.48067521429279,-2.2193346305879738,Private room,40,2,27,2016-03-12,2.66,1,351
11278275,Luxury 2 bed townhouse for Shortlet,58899213,Kunmi,Bradford,53.47687292810289,-2.205635603970698,Entire home/apt,70,7,2,2016-03-16,1.71,1,236
10622228,Lovely room near to the city center,12053688,Kevin,Bradford,53.47650090347431,-2.207870909060031,Private room,29,1,4,2016-02-28,1.52,3,271
10883718,Beautiful Spacious 2 bed Apt,1332701,Gillian,Bradford,53.48069134016472,-2.223081177564395,Entire home/apt,90,2,10,2016-04-09,6.67,5,305
10486582,Double room near Piccadilly Station,49925143,Noelia,Bradford,53.48154783504976,-2.220004884407633,Private room,36,2,21,2016-03-29,8.40,1,5
12272745,Cosy Double Room for Two!,9055824,Rachel,Bradford,53.475511399114346,-2.170072000275841,Private room,37,1,0,,,2,322
12241825,Spacious Double Bedroom City Centre,29079224,Harris,Bradford,53.48057033178281,-2.2190279126533383,Private room,35,1,0,,,1,326
12009794,Double Bed w/ good transport to MCR,64205232,Jon,Bradford,53.478767385733306,-2.166554096664657,Private room,20,1,0,,,1,20
10536866,Beautiful 1 bedroom apartment,54176126,Damiana,Bradford,53.480980738297255,-2.2227254448174403,Entire home/apt,55,1,13,2016-04-10,8.30,1,22
5883738,New Islington  APARTMENT A,2384053,Paulina & Olaf,Bradford,53.482164756814015,-2.2201003212621804,Entire home/apt,90,3,13,2016-03-31,1.05,1,322
12225475,Beautiful City Centre Apartment,36418675,Valerio,Bradford,53.48106638938027,-2.220170660603062,Entire home/apt,200,1,0,,,1,0
11690073,The Axis Near City Centre,44041186,Emmanuel,Bradford,53.478039539430185,-2.204825264140009,Entire home/apt,259,1,0,,,2,357
371588,Trendy City Centre with View/canal,1871359,Samantha,Bradford,53.480514352023825,-2.224139895608661,Entire home/apt,85,2,56,2016-02-01,1.27,1,24
9649482,"Albion Mill, Former Biscuit Factory",46867803,Cathy,Bradford,53.479169994587714,-2.221227308631926,Entire home/apt,65,7,0,,,1,0
11343326,2nd Floor Apartment nr M60 & M62,59019596,Natalie,Charlestown,53.522695959322235,-2.1845072272294446,Entire home/apt,75,1,1,2016-03-24,1,2,352
9688149,single bedroom in my house,12979178,Cedric,Charlestown,53.52280619804893,-2.182888844697081,Private room,15,2,8,2016-04-08,1.89,1,275
9231463,Kingsize bed in new build near city,46238075,Gemma,Charlestown,53.52474505403026,-2.182848461043366,Private room,30,2,7,2016-03-18,1.42,1,355
12086719,Self Contained Annexe,64782366,Tim,Charlestown,53.52370602197192,-2.2125599794763837,Private room,25,1,0,,,1,137
6574733,Lovely spacious double room,34388623,Esther,Charlestown,53.53084261081119,-2.2072930896972878,Private room,20,2,27,2016-04-04,2.60,1,353
9323625,"Quiet, Stylish, centre of MCR",48391452,Ramin,Cheetham,53.4889558775008,-2.2412410730441965,Private room,38,1,4,2015-12-14,0.80,1,229
8283953,Mattress to sleep for budget travel,25368139,Sundar,Cheetham,53.51094248648299,-2.2273972719697555,Shared room,45,1,4,2016-02-29,0.56,3,136
5983345,"Great apartment, City Centre",6129683,Thea,Cheetham,53.4912768097986,-2.2407008700781263,Entire home/apt,95,1,3,2015-05-28,0.25,1,1
11524959,!!MIDWEEK NIGHTS SALE ENDS MONDAY!,37390215,Kurtis,Cheetham,53.49161832617475,-2.23839654519635,Entire home/apt,50,1,3,2016-04-10,3,1,340
1685231,CENTRAL! Arty Home ALL provided :-),9989431,Bianca,Cheetham,53.49123451089387,-2.2402478791686087,Entire home/apt,80,1,5,2016-03-04,0.34,1,306
9084389,Double bed_Manchester City Centre!,33121157,Mehdi,Cheetham,53.49234170385156,-2.2394629167160924,Private room,45,2,0,,,1,365
4420536,My-Places Elizabeth St Townhouse,4949917,My-Places,Cheetham,53.49907648411348,-2.2402691352805757,Entire home/apt,676,1,2,2015-11-08,0.22,10,362
12153989,Modern city centre apartment,65262009,Sarah,Cheetham,53.48937189905557,-2.2397461902118754,Entire home/apt,92,1,1,2016-04-10,1,1,40
9662753,Shared Accommodation Room To Rent,4949917,My-Places,Cheetham,53.499279035459494,-2.2408171994216706,Private room,55,4,0,,,10,261
7944462,City Centre Modern Apartment,10972420,Scott,Cheetham,53.49244380636423,-2.237044694680166,Entire home/apt,77,2,17,2016-02-28,2.63,10,3
10955147,CITY CENTRE PRINTWORKS Apartment,47912967,Dragan,Cheetham,53.488799895848814,-2.240694484193885,Entire home/apt,80,2,5,2016-04-11,3.57,1,114
8859950,Central apartment in Manchester,43344801,Lisa,Cheetham,53.491721802136965,-2.2382554807073802,Private room,50,1,21,2016-03-30,3.58,1,16
10323143,Self contained 1 bed flat.,53121864,Julian,Cheetham,53.497133346435135,-2.247868545737126,Entire home/apt,50,2,5,2016-04-09,2.63,1,196
329800,Manchester Centre Double Room,864631,Mena,Cheetham,53.49362135694628,-2.237566669521254,Private room,53,3,24,2015-12-01,0.48,6,176
329773,Manchester Centre Superior Suite,864631,Mena,Cheetham,53.494546865534794,-2.2392778978209127,Entire home/apt,95,3,32,2016-03-29,0.64,6,177
4522194,Abbotsfield Court Townhouse 14,4949917,My-Places,Cheetham,53.50813055284591,-2.2367574006464115,Entire home/apt,501,1,0,,,10,359
5830534,Arena Apartments Manchester - Apt 1,28733801,Billie,Cheetham,53.49029817334411,-2.238545645077516,Entire home/apt,375,1,20,2016-04-04,1.80,5,333
2416749,Abbotsfield Court Townhouse 3,4949917,My-Places,Cheetham,53.506933607864376,-2.236907444387958,Entire home/apt,501,1,1,2014-12-15,0.06,10,358
11717206,Cute and cosy house,41046923,Naomi,Cheetham,53.48958154293467,-2.2493400430609105,Private room,30,1,2,2016-03-28,2,1,260
7784903,Private room in house - park view,40694249,Lorea,Cheetham,53.503924243745054,-2.2251767567376897,Private room,18,1,15,2016-03-13,1.88,1,342
728801,Manchester Centre Hotel Triple Room,864631,Mena,Cheetham,53.49428903755004,-2.2395482785112666,Private room,101,3,9,2014-12-14,0.21,6,172
10133080,4 Bed Luxury House Near City Centre,5847549,Paul,Cheetham,53.507483121311864,-2.2332638784365235,Entire home/apt,89,3,5,2016-03-10,2.00,2,302
8788401,CITYCENTRE modern quiet balcony gym,46060039,Pat,Cheetham,53.49009950145022,-2.2392533707646476,Entire home/apt,65,1,11,2016-04-05,1.79,1,330
399116,Manchester Centre Hotel The Loft ,864631,Mena,Cheetham,53.49401984732184,-2.237742932873261,Private room,49,3,31,2015-12-11,0.63,6,173
11630386,Modern double in great location,45874705,Adam,Cheetham,53.49007482750579,-2.2410220154137077,Private room,46,1,2,2016-04-10,2,1,358
10466145,Lovely double room,53929907,David,Cheetham,53.50291139780284,-2.2200856991553817,Private room,17,1,0,,,1,339
11669190,Cosy modern 15th floor flat.,2195707,Arti,Cheetham,53.490130310561504,-2.2414091555277063,Entire home/apt,75,1,4,2016-04-05,4,1,352
329554,Manchester Centre Hotel Suite.,864631,Mena,Cheetham,53.49427255676537,-2.2383795155666286,Entire home/apt,125,3,35,2016-04-03,0.70,6,89
11968461,"Sunny, welcome single bedroom",63933896,Ulrick,Miles Platting and Newton Heath,53.493337101113624,-2.2236806680448407,Private room,26,1,0,,,1,90
10655619,Ensuite bedroom close to citycentre,42736641,Carlos,Miles Platting and Newton Heath,53.48830226746919,-2.2219017674387467,Private room,35,2,0,,,1,314
5319508,Comfortable mattress to sleep,25368139,Sundar,Crumpsall,53.51113149222563,-2.225661429280984,Shared room,14,1,27,2016-04-10,2.74,3,346
11176503,Double room with afternoon sun,38822806,Ellen,Crumpsall,53.520689274336966,-2.2220220993559314,Private room,25,1,2,2016-04-10,2,1,14
11831139,Room only pp/house for more people,63033242,Shereen,Crumpsall,53.52262171359247,-2.246152122699942,Entire home/apt,150,1,0,,,1,362
8444358,Comfy Private Room,25368139,Sundar,Crumpsall,53.51117213557944,-2.2260389759561865,Private room,16,1,40,2016-04-08,6.22,3,352
5547183,Comfortable small single bed room,12702735,Yang,Old Moat,53.437753567757014,-2.230999456565139,Private room,23,1,23,2015-12-25,1.84,4,285
4059435,single bed room.,12702735,Yang,Old Moat,53.438092180935534,-2.2322668647662227,Private room,25,1,20,2016-04-10,1.26,4,261
2482872, big double room.(upstairs),12702735,Yang,Old Moat,53.43769671727732,-2.2321935254054224,Private room,29,1,28,2015-11-29,1.19,4,337
4835437,"Home from Home, Manchester suburb",6151494,Jaime,Old Moat,53.434810548003306,-2.239224067725196,Entire home/apt,200,1,4,2015-12-07,0.59,1,362
3884153,Comfy double room in Withington,15229564,Neil & Natasha,Old Moat,53.43469374348802,-2.2298863757374647,Private room,45,1,35,2015-12-05,1.91,1,101
12013888,Newly furnished  single bedroom M20,61375617,Sunny,Old Moat,53.43305400374316,-2.2329278553622136,Private room,23,1,0,,,2,91
3484629,"The Pad, West Didsbury, Manchester",17548094,Sian,Old Moat,53.42963811050378,-2.2395794686443438,Entire home/apt,75,1,79,2016-04-04,3.84,1,332
725938,Apartment: New & Self Contained,1388085,Gary & Dinah,Old Moat,53.43110560833058,-2.238545552500623,Entire home/apt,69,3,83,2016-04-11,1.95,2,274
11600109,Newly furnished double bedroom M20,61375617,Sunny,Old Moat,53.43161336535927,-2.2317000513339753,Private room,28,1,0,,,2,90
11724272,Single Bedroom in Great Location,5678938,Dylan,Old Moat,53.44121015149789,-2.225921693733246,Private room,18,1,0,,,1,15
6084998,Bright Double Room in Pretty House,31581397,Sian,Old Moat,53.43583839255255,-2.229262887563254,Private room,28,10,1,2015-04-24,0.08,1,0
1234280,Friendly single room Manchester,6730512,Khulile,Old Moat,53.4352603598935,-2.2357464468313175,Private room,30,1,11,2016-03-16,0.42,1,365
11569694,"Neat, tidy. Excellent Location !",61126217,Matt,Old Moat,53.43885280451229,-2.2396957610287056,Private room,30,1,2,2016-03-28,2,1,365
3412473,double bed room.,12702735,Yang,Old Moat,53.43837795701092,-2.232640218336081,Private room,25,1,5,2016-04-07,0.37,4,314
6041975,Quirky flat central West Didsbury,31355978,Jaime And Shireen,Old Moat,53.43000716010909,-2.2398154429981996,Entire home/apt,80,2,6,2015-12-30,0.70,1,267
4031768,Great Value Flat,20268834,Dane,Old Moat,53.43240293871,-2.235446670326302,Entire home/apt,49,1,99,2016-04-09,5.15,2,345
10034923,Spacious and stylish penthouse,51514278,Charlotte,Old Moat,53.43365258516194,-2.2295518664244525,Entire home/apt,70,1,0,,,1,0
442295,Double bedroom  ensuite Bathroom,1388085,Gary & Dinah,Old Moat,53.43284590487572,-2.2364881911093666,Private room,49,2,33,2016-03-12,0.72,2,353
8084315,Clean Small double room,42697343,Margaret,Old Moat,53.43365155546782,-2.242332126942932,Private room,23,2,9,2016-04-10,1.36,1,346
11918688,Lovely Double Room  Victorian house,63595159,Eddie,Harpurhey,53.51603070718012,-2.200590425629721,Private room,26,1,1,2016-04-07,1,3,353
11006659,"Private Room, close to City Centre",31032394,Rachel,Harpurhey,53.505949478251814,-2.199646533972273,Private room,22,2,8,2016-03-25,4.14,1,55
12337680,Large single room Victoria House,63595159,Eddie,Harpurhey,53.51547851848336,-2.199797010238207,Private room,17,1,0,,,3,354
11939116,Single Room in Victorian House,63595159,Eddie,Harpurhey,53.51627208633537,-2.2003418391029497,Private room,15,1,0,,,3,302
12105333,3B End Terrace House Near Metrolink,9494637,Azmel,Harpurhey,53.50090295377132,-2.211323419658421,Entire home/apt,78,1,0,,,1,155
6806232,Big Quiet Room close to M60 & Tram,35628937,Gabriele,Moston,53.51492087878398,-2.1604586945612647,Private room,35,1,16,2016-04-10,2.25,1,365
8496167,"Large sunny room, 7mn to Piccadilly",1546844,Sophie,Levenshulme,53.444514991790065,-2.194224844513945,Private room,31,1,0,,,1,0
11655315,NEWLISTING! Spacious-Comfy-Private,2382707,Claudia,Levenshulme,53.44432588916898,-2.193495430788657,Private room,30,2,0,,,2,165
3650357,Double room 7 min. from city centre,1482505,Carl,Levenshulme,53.44364897952366,-2.1925215377449048,Private room,31,2,9,2015-11-16,0.47,1,78
11901115,Comfortable Double Room,38581686,Paolo,Levenshulme,53.44166183024302,-2.2058969228043352,Private room,20,1,0,,,1,356
12122249,Lovely double room in Levenshulme,65032749,Jill,Levenshulme,53.4444720002303,-2.196856810893521,Private room,26,1,0,,,1,342
4386008,2Bed Budget Apt Near City  (17),12088124,"Nick And Andrea, Just The Place",Levenshulme,53.44319805950479,-2.1940574246936952,Entire home/apt,65,1,21,2016-01-03,1.21,22,331
1095952,King size sleeping in chilled house,5513840,Velody,Levenshulme,53.439057248705105,-2.1848633456767184,Private room,28,1,78,2016-03-31,2.59,1,339
5941948,Cosy double room in Manchester,27773865,Rachel,Levenshulme,53.4409551814108,-2.1872882132771645,Private room,20,1,42,2016-02-16,3.52,1,229
3840683,Spacious & Cosy Double Bedroom Avai,19789170,Nazma,Levenshulme,53.4381717235827,-2.2003923674995955,Private room,37,1,10,2016-04-03,1.42,1,361
11674013,"Beautiful guest room, good location",61989801,William,Levenshulme,53.43721924467669,-2.1910582725047574,Private room,30,1,0,,,1,345
11758568,"NEWLISTING!! Comfy double, central",2382707,Claudia,Levenshulme,53.44383439966355,-2.1963082307254287,Private room,26,2,0,,,2,346
10561424,Beautiful double room,38458938,Caroline,Moss Side,53.45044325320756,-2.2352963179395315,Private room,60,1,1,2016-02-29,0.68,1,364
5241395,Lovely 4 Bed house in Manchester,16697099,Mo,Moss Side,53.45095786215731,-2.2315526744943437,Entire home/apt,160,1,21,2016-04-10,1.54,11,363
5241346,Attic Room 2 single + 1 Double beds,16697099,Mo,Moss Side,53.45102389805109,-2.2315454495806537,Private room,50,1,1,2015-05-25,0.09,11,365
5241051,Double Room in Manchester,16697099,Mo,Moss Side,53.451075388326764,-2.230328590108196,Private room,35,1,8,2015-11-04,0.62,11,365
1818864,Nice 1 bedroom flat close to Univer,4274481,Bass,Moss Side,53.455028801945545,-2.2411047520537135,Entire home/apt,61,1,1,2013-10-28,0.03,26,363
10057956,Comfortable room feel like home!,49742500,Fazli,Moss Side,53.45891824537693,-2.2497385248514483,Private room,25,1,10,2016-04-05,3.03,1,361
10451097,The Orange Room - Victorian Terrace,7211301,Lila,Moss Side,53.45674817130742,-2.243249447368909,Private room,21,3,6,2016-03-08,2.09,3,174
5216954,Nice house 10-15 mins from centre,16413759,Greg,Moss Side,53.45179447061341,-2.2421311436559046,Entire home/apt,40,1,87,2016-04-09,7.00,1,220
8559341,Private bedroom with bathroom,15805597,François,Moss Side,53.456611046323005,-2.250077475538156,Private room,40,1,1,2015-12-02,0.23,1,304
1937117,Cosy single room. Close to center,4274481,Bass,Moss Side,53.4530710952863,-2.2368817698606676,Private room,25,1,12,2015-12-01,0.54,26,365
10894195,Manchester Large Twin Bedroom,53972208,Michael,Moss Side,53.45742185297404,-2.2374189445167576,Private room,45,2,2,2016-03-06,1.03,26,178
8853282,Spacious private room,28713749,Galya,Moss Side,53.45612771440254,-2.234700480514431,Private room,40,2,3,2016-02-29,1.14,1,300
1509504,Single Room Available,5578394,Safia,Moss Side,53.45157040255575,-2.2386815542437892,Private room,18,1,12,2015-09-17,0.38,3,344
8715065,Comfort Room Manchester City,23568038,Sofea,Moss Side,53.45917320880174,-2.248949782513085,Private room,23,1,15,2016-03-27,2.45,2,349
7656754,Lovely house close to ctrManchester,16697099,Mo,Moss Side,53.44949960063778,-2.230328161756646,Entire home/apt,160,1,6,2015-12-13,0.80,11,365
8442187,A GREAT NIGHTS SLEEP :),14193799,Henry,Moss Side,53.458451335361495,-2.232603501258012,Private room,34,2,10,2016-04-05,1.85,1,262
8304020,Lovely Single room in Manchester,16697099,Mo,Moss Side,53.45112328102685,-2.231122756322329,Private room,30,1,1,2015-11-27,0.22,11,365
10139744,Double room in family home.,30225242,Dorothy,Moss Side,53.45647816613992,-2.254229165971415,Private room,24,1,0,,,1,312
8300804,Quirky cosy room close  City Centre,13998638,Heather,Moss Side,53.44878416284348,-2.238623735258146,Private room,34,1,17,2016-01-27,2.42,1,284
4230007,Double bedroom in the quiet house ,2414551,Bart,Moss Side,53.45137936626196,-2.230579241016363,Private room,20,1,80,2016-03-06,4.33,1,190
11438421,3 double bedroom in Rusholme,41367595,Govind,Moss Side,53.452258623617396,-2.2346585118903666,Private room,29,1,1,2016-02-28,0.68,1,159
6061716,"Clean, spacious room in modern hous",8697453,Francesca,Moss Side,53.45070258534471,-2.2340973148188015,Private room,50,1,0,,,1,0
10789219,Manchester Top Floor Double Bedroom,53972208,Michael,Moss Side,53.457226560488074,-2.238493316964726,Private room,35,2,2,2016-03-04,1.28,26,141
10907681,"1 BD, Near to City Centre",56527879,Ilyas,Moss Side,53.453649081749546,-2.23055475877928,Private room,25,1,3,2016-03-30,2.43,1,69
10788180,Manchester Large Double Room,53972208,Michael,Moss Side,53.45674233858331,-2.23837115700073,Private room,35,2,1,2016-02-28,0.68,26,174
8822670,Cosy Room for 3 - Manchester City,23568038,Sofea,Moss Side,53.4595856213974,-2.2498495338180593,Private room,28,1,5,2016-02-28,0.88,2,191
2006649,Cosy double room close to Uni&centr,4274481,Bass,Moss Side,53.4534267514149,-2.2340460848510064,Private room,22,1,3,2014-12-15,0.13,26,365
8555634,Cosy simple room close to center,4274481,Bass,Moss Side,53.451577608445206,-2.2369063319529983,Private room,29,1,5,2015-12-24,0.76,26,365
8939500,Aberdeen House,46707559,Xuyan,Moss Side,53.460851396323456,-2.2310274583054466,Shared room,20,1,0,,,1,0
5535861,Nice private room in a quiet house,28705569,Maria,Moss Side,53.45347508161225,-2.2331766393951846,Private room,20,1,98,2016-04-05,7.35,1,64
10639895,The Green Room - Victorian Terrace,7211301,Lila,Moss Side,53.456001641500585,-2.2430420132763107,Private room,23,2,2,2016-03-13,1.36,3,63
1464323,Fabulous Room close to City Centre,1821587,Ekua,Moss Side,53.45580652297897,-2.2369545569504514,Private room,28,2,7,2015-09-24,0.23,2,363
